"species_id","english_common_name","sporder","family","genus","species","mass","sd","sex","subspecies","location","name_mismatch","name_notes","not_in_dunning","close_genus","close_species","close_subspecies","close_species_notes","aou"
1416,"Cerulean Warbler","Passeriformes","Parulidae","Setophaga","cerulea",9.3,0.6,"m",NA,"Pennsylvania, USA",1,"Dendroica cerulea",NA,NA,NA,NA,NA,6580
1417,"Northern Parula","Passeriformes","Parulidae","Setophaga","americana",7.3,0.6,"f",NA,"Pennsylvania, USA",1,"Parula americana",NA,NA,NA,NA,NA,6480
1417,"Northern Parula","Passeriformes","Parulidae","Setophaga","americana",7.7,0.4,"m",NA,"Pennsylvania, USA",1,"Parula americana",NA,NA,NA,NA,NA,6480
1417,"Northern Parula","Passeriformes","Parulidae","Setophaga","americana",8.6,NA,NA,NA,"Florida, USA",1,"Parula americana",NA,NA,NA,NA,NA,6480
1418,"Tropical Parula","Passeriformes","Parulidae","Setophaga","pitiayumi",6.6,NA,"f",NA,"Panama",1,"Parula pitiayumi",NA,NA,NA,NA,NA,6490
1418,"Tropical Parula","Passeriformes","Parulidae","Setophaga","pitiayumi",6.7,NA,NA,"insularis","Tres Marias Is., Mexico",1,"Parula pitiayumi insularis",NA,NA,NA,NA,NA,6490
1418,"Tropical Parula","Passeriformes","Parulidae","Setophaga","pitiayumi",7.2,0.4,"m",NA,"Panama",1,"Parula pitiayumi",NA,NA,NA,NA,NA,6490
1419,"Magnolia Warbler","Passeriformes","Parulidae","Setophaga","magnolia",7.9,0.5,"f",NA,"Pennsylvania, USA",1,"Dendroica magnolia",NA,NA,NA,NA,NA,6570
1419,"Magnolia Warbler","Passeriformes","Parulidae","Setophaga","magnolia",8.4,0.5,"m",NA,"Pennsylvania, USA",1,"Dendroica magnolia",NA,NA,NA,NA,NA,6570
1420,"Bay-breasted Warbler","Passeriformes","Parulidae","Setophaga","castanea",11.8,NA,NA,NA,"Pennsylvania, USA",1,"Dendroica castanea",NA,NA,NA,NA,NA,6600
1421,"Blackburnian Warbler","Passeriformes","Parulidae","Setophaga","fusca",9.5,0.6,"f",NA,NA,1,"Dendroica fusca",NA,NA,NA,NA,NA,6620
1421,"Blackburnian Warbler","Passeriformes","Parulidae","Setophaga","fusca",10,2,"m",NA,NA,1,"Dendroica fusca",NA,NA,NA,NA,NA,6620
1422,"Yellow Warbler","Passeriformes","Parulidae","Setophaga","petechia",9.2,0.5,"f",NA,"Pennsylvania, USA",1,"Dendroica petechia",NA,NA,NA,NA,NA,6520
1422,"Yellow Warbler","Passeriformes","Parulidae","Setophaga","petechia",9.6,0.5,"m",NA,"Pennsylvania, USA",1,"Dendroica petechia",NA,NA,NA,NA,NA,6520
1422,"Yellow Warbler","Passeriformes","Parulidae","Setophaga","petechia",9.6,0.8,NA,NA,"Guadeloupe",1,"Dendroica petechia",NA,NA,NA,NA,NA,6520
1422,"Yellow Warbler","Passeriformes","Parulidae","Setophaga","petechia",10,NA,NA,"aestiva","Panama",1,"Dendroica petechia aestiva",NA,NA,NA,NA,NA,6520
1422,"Yellow Warbler","Passeriformes","Parulidae","Setophaga","petechia",10.9,NA,"f","cruciana","Puerto Rico",1,"Dendroica petechia cruciana",NA,NA,NA,NA,NA,6520
1422,"Yellow Warbler","Passeriformes","Parulidae","Setophaga","petechia",12.4,0.7,"m","cruciana","Puerto Rico",1,"Dendroica petechia cruciana",NA,NA,NA,NA,NA,6520
1423,"Chestnut-sided Warbler","Passeriformes","Parulidae","Setophaga","pensylvanica",9.1,0.5,"f",NA,"Pennsylvania, USA",1,"Dendroica pensylvanica",NA,NA,NA,NA,NA,6590
1423,"Chestnut-sided Warbler","Passeriformes","Parulidae","Setophaga","pensylvanica",9.5,0.6,"m",NA,"Pennsylvania, USA",1,"Dendroica pensylvanica",NA,NA,NA,NA,NA,6590
1424,"Blackpoll Warbler","Passeriformes","Parulidae","Setophaga","striata",11.4,0.6,"f",NA,"Pennsylvania, USA",1,"Dendroica striata",NA,NA,NA,NA,NA,6610
1424,"Blackpoll Warbler","Passeriformes","Parulidae","Setophaga","striata",12.3,0.6,"m",NA,"Pennsylvania, USA",1,"Dendroica striata",NA,NA,NA,NA,NA,6610
1425,"Black-throated Blue Warbler","Passeriformes","Parulidae","Setophaga","caerulescens",9.8,NA,"f",NA,"Florida, USA",1,"Dendroica caerulescens",NA,NA,NA,NA,NA,6540
1425,"Black-throated Blue Warbler","Passeriformes","Parulidae","Setophaga","caerulescens",10.5,NA,"m",NA,"Florida, USA",1,"Dendroica caerulescens",NA,NA,NA,NA,NA,6540
1426,"Palm Warbler","Passeriformes","Parulidae","Setophaga","palmarum",10.3,0.5,NA,NA,"Pennsylvania, USA",1,"Dendroica palmarum",NA,NA,NA,NA,NA,6720
1427,"Pine Warbler","Passeriformes","Parulidae","Setophaga","pinus",11.2,1.7,NA,NA,"North Carolina, USA",1,"Dendroica pinus",NA,NA,NA,NA,NA,6710
1427,"Pine Warbler","Passeriformes","Parulidae","Setophaga","pinus",11.9,1.2,NA,NA,"Minnesota, USA",1,"Dendroica pinus",NA,NA,NA,NA,NA,6710
1427,"Pine Warbler","Passeriformes","Parulidae","Setophaga","pinus",12.3,1.4,NA,NA,"Florida, USA",1,"Dendroica pinus",NA,NA,NA,NA,NA,6710
1430,"(unid. Myrtle/Audubon's) Yellow-rumped Warbler","Passeriformes","Parulidae","Setophaga","coronata",11.4,0.6,"f",NA,"Pennsylvania, USA",1,"Dendroica coronata",NA,NA,NA,NA,NA,6556
1430,"(unid. Myrtle/Audubon's) Yellow-rumped Warbler","Passeriformes","Parulidae","Setophaga","coronata",11.9,0.9,"f","auduboni","California, USA",1,"Dendroica coronata auduboni",NA,NA,NA,NA,NA,6556
1430,"(unid. Myrtle/Audubon's) Yellow-rumped Warbler","Passeriformes","Parulidae","Setophaga","coronata",12.2,0.7,"m",NA,"Pennsylvania, USA",1,"Dendroica coronata",NA,NA,NA,NA,NA,6556
1430,"(unid. Myrtle/Audubon's) Yellow-rumped Warbler","Passeriformes","Parulidae","Setophaga","coronata",12.3,0.9,"m","auduboni","California, USA",1,"Dendroica coronata auduboni",NA,NA,NA,NA,NA,6556
1431,"Yellow-throated Warbler","Passeriformes","Parulidae","Setophaga","dominica",9.5,NA,"f",NA,"Pennsylvania, USA",1,"Dendroica dominica",NA,NA,NA,NA,NA,6630
1431,"Yellow-throated Warbler","Passeriformes","Parulidae","Setophaga","dominica",9.9,NA,"m",NA,"Pennsylvania, USA",1,"Dendroica dominica",NA,NA,NA,NA,NA,6630
1432,"Prairie Warbler","Passeriformes","Parulidae","Setophaga","discolor",7.3,0.9,"f",NA,"Florida, USA",1,"Dendroica discolor",NA,NA,NA,NA,NA,6730
1432,"Prairie Warbler","Passeriformes","Parulidae","Setophaga","discolor",8,0.9,"m",NA,"Florida, USA",1,"Dendroica discolor",NA,NA,NA,NA,NA,6730
1433,"Grace's Warbler","Passeriformes","Parulidae","Setophaga","graciae",8.1,NA,NA,NA,"Nevada, USA",1,"Dendroica graciae",NA,NA,NA,NA,NA,6640
1434,"Black-throated Gray Warbler","Passeriformes","Parulidae","Setophaga","nigrescens",8.7,0.6,NA,NA,"Oregon & California, USA",1,"Dendroica nigrescens",NA,NA,NA,NA,NA,6650
1435,"Townsend's Warbler","Passeriformes","Parulidae","Setophaga","townsendi",8.6,0.7,"f",NA,"California, USA",1,"Dendroica townsendi",NA,NA,NA,NA,NA,6680
1435,"Townsend's Warbler","Passeriformes","Parulidae","Setophaga","townsendi",9.1,0.7,"m",NA,"California, USA",1,"Dendroica townsendi",NA,NA,NA,NA,NA,6680
1436,"Hermit Warbler","Passeriformes","Parulidae","Setophaga","occidentalis",10.4,NA,NA,NA,"Western USA",1,"Dendroica occidentalis",NA,NA,NA,NA,NA,6690
1439,"Golden-cheeked Warbler","Passeriformes","Parulidae","Setophaga","chrysoparia",9.9,NA,NA,NA,"Texas, USA",1,"Dendroica chrysoparia",NA,NA,NA,NA,NA,6660
1440,"Black-throated Green Warbler","Passeriformes","Parulidae","Setophaga","virens",8.5,0.5,"f",NA,"Pennsylvania, USA",1,"Dendroica virens",NA,NA,NA,NA,NA,6670
1440,"Black-throated Green Warbler","Passeriformes","Parulidae","Setophaga","virens",8.9,0.5,"m",NA,"Pennsylvania, USA",1,"Dendroica virens",NA,NA,NA,NA,NA,6670
1445,"Canada Warbler","Passeriformes","Parulidae","Cardellina","canadensis",9.8,0.6,"f",NA,"Pennsylvania, USA",1,"Wilsonia canadensis",NA,NA,NA,NA,NA,6860
1445,"Canada Warbler","Passeriformes","Parulidae","Cardellina","canadensis",10.3,0.5,"m",NA,"Pennsylvania, USA",1,"Wilsonia canadensis",NA,NA,NA,NA,NA,6860
1446,"Wilson's Warbler","Passeriformes","Parulidae","Cardellina","pusilla",6.7,0.3,"f",NA,"California, USA",1,"Wilsonia pusilla",NA,NA,NA,NA,NA,6850
1446,"Wilson's Warbler","Passeriformes","Parulidae","Cardellina","pusilla",7,0.5,"m",NA,"California, USA",1,"Wilsonia pusilla",NA,NA,NA,NA,NA,6850
1446,"Wilson's Warbler","Passeriformes","Parulidae","Cardellina","pusilla",7.2,0.4,NA,NA,"Pennsylvania, USA",1,"Wilsonia pusilla",NA,NA,NA,NA,NA,6850
1447,"Red-faced Warbler","Passeriformes","Parulidae","Cardellina","rubrifrons",9.8,NA,NA,NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA,6900
1450,"Painted Redstart","Passeriformes","Parulidae","Myioborus","pictus",9.7,NA,"m",NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA,6880
1450,"Painted Redstart","Passeriformes","Parulidae","Myioborus","pictus",9.9,NA,"f",NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA,6880
1453,"Hepatic Tanager","Passeriformes","Cardinalidae","Piranga","flava",37.7,3.9,NA,NA,"Mexico; Belize",NA,NA,NA,NA,NA,NA,NA,6090
1454,"Summer Tanager","Passeriformes","Cardinalidae","Piranga","rubra",28.2,3.2,NA,NA,"Louisiana, USA",NA,NA,NA,NA,NA,NA,NA,6100
1454,"Summer Tanager","Passeriformes","Cardinalidae","Piranga","rubra",30.1,1.9,NA,NA,"Florida, USA",NA,NA,NA,NA,NA,NA,NA,6100
1455,"Scarlet Tanager","Passeriformes","Cardinalidae","Piranga","olivacea",28.2,NA,NA,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA,6080
1456,"Western Tanager","Passeriformes","Cardinalidae","Piranga","ludoviciana",28.1,NA,NA,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA,6070
1464,"Northern Cardinal","Passeriformes","Cardinalidae","Cardinalis","cardinalis",41.8,2.6,"f",NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA,5930
1464,"Northern Cardinal","Passeriformes","Cardinalidae","Cardinalis","cardinalis",43.5,2.9,"m",NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA,5930
1465,"Pyrrhuloxia","Passeriformes","Cardinalidae","Cardinalis","sinuatus",34.6,2.6,"f",NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA,5940
1465,"Pyrrhuloxia","Passeriformes","Cardinalidae","Cardinalis","sinuatus",35.8,2.4,"m",NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA,5940
1468,"Rose-breasted Grosbeak","Passeriformes","Cardinalidae","Pheucticus","ludovicianus",42,NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,5950
1469,"Black-headed Grosbeak","Passeriformes","Cardinalidae","Pheucticus","melanocephalus",46.1,3.3,"m",NA,"New Mexico, USA",NA,NA,NA,NA,NA,NA,NA,5960
1469,"Black-headed Grosbeak","Passeriformes","Cardinalidae","Pheucticus","melanocephalus",48.2,4.8,"f",NA,"New Mexico, USA",NA,NA,NA,NA,NA,NA,NA,5960
1475,"Blue Grosbeak","Passeriformes","Cardinalidae","Passerina","caerulea",27,2,"f",NA,NA,NA,NA,NA,NA,NA,NA,NA,5970
1475,"Blue Grosbeak","Passeriformes","Cardinalidae","Passerina","caerulea",27.8,2.3,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,5970
1476,"Lazuli Bunting","Passeriformes","Cardinalidae","Passerina","amoena",15,NA,"f",NA,"California, USA",NA,NA,NA,NA,NA,NA,NA,5990
1476,"Lazuli Bunting","Passeriformes","Cardinalidae","Passerina","amoena",16,NA,"m",NA,"California, USA",NA,NA,NA,NA,NA,NA,NA,5990
1477,"Indigo Bunting","Passeriformes","Cardinalidae","Passerina","cyanea",14.4,9.6,"f",NA,"Michigan, USA",NA,NA,NA,NA,NA,NA,NA,5980
1477,"Indigo Bunting","Passeriformes","Cardinalidae","Passerina","cyanea",15,0.7,"m",NA,"Michigan, USA",NA,NA,NA,NA,NA,NA,NA,5980
1481,"Varied Bunting","Passeriformes","Cardinalidae","Passerina","versicolor",12.8,1.7,"f",NA,NA,NA,NA,NA,NA,NA,NA,NA,6000
1481,"Varied Bunting","Passeriformes","Cardinalidae","Passerina","versicolor",13,1.8,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,6000
1482,"Painted Bunting","Passeriformes","Cardinalidae","Passerina","ciris",15,NA,"f",NA,"Florida, USA",NA,NA,NA,NA,NA,NA,NA,6010
1482,"Painted Bunting","Passeriformes","Cardinalidae","Passerina","ciris",16.1,NA,"m",NA,"Florida, USA",NA,NA,NA,NA,NA,NA,NA,6010
1483,"Dickcissel","Passeriformes","Cardinalidae","Spiza","americana",23.3,1.5,"f",NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,6040
1483,"Dickcissel","Passeriformes","Cardinalidae","Spiza","americana",25.2,NA,"f",NA,NA,NA,NA,NA,NA,NA,NA,NA,6040
1483,"Dickcissel","Passeriformes","Cardinalidae","Spiza","americana",28.1,1.8,"m",NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,6040
1483,"Dickcissel","Passeriformes","Cardinalidae","Spiza","americana",28.5,0.7,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,6040
